# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale
photonCatScalesCorr=MaterialCentral_scale,MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=ggh
LowR9EEPhi_13TeVsmear         3.197e-05     9.307e-08     5.364e-07    
LowR9EERho_13TeVsmear         3.197e-05     9.307e-08     5.364e-07    
MaterialCentral_scale         0.0002964     0.00659     0.001405    
MaterialForward_scale         0.0008971     0.01064     0.00156    

diphotonCat=4
proc=tth
HighR9EB_13TeVscale           0.0008107     0.01855     0.005959    
HighR9EE_13TeVscale           4.878e-05     1.106e-07     1.615e-07    
LowR9EB_13TeVscale            0.0009531     0.01034     0.00229    
LowR9EE_13TeVscale            4.878e-05     1.106e-07     1.615e-07    
HighR9EBPhi_13TeVsmear        7.49e-05     0.1288     0.008869    
HighR9EBRho_13TeVsmear        5.926e-05     0.03558     0.003996    
HighR9EEPhi_13TeVsmear        4.878e-05     1.106e-07     1.615e-07    
HighR9EERho_13TeVsmear        4.878e-05     1.106e-07     1.615e-07    
LowR9EBPhi_13TeVsmear         0.0007747     0.1087     0.00408    
LowR9EBRho_13TeVsmear         3.704e-05     0.01477     0.003013    
LowR9EEPhi_13TeVsmear         4.878e-05     1.106e-07     1.615e-07    
LowR9EERho_13TeVsmear         4.878e-05     1.106e-07     1.615e-07    
MaterialCentral_scale         0.0003336     0.008712     0.002889    
MaterialForward_scale         0.0008455     0.0311     0.002598    

diphotonCat=4
proc=zh
HighR9EB_13TeVscale           0.0009205     0.01828     0.002954    
HighR9EE_13TeVscale           0.0001399     6.057e-08     5.063e-08    
LowR9EB_13TeVscale            0.0006124     0.02812     0.006077    
LowR9EE_13TeVscale            0.0001399     6.057e-08     5.063e-08    
HighR9EBPhi_13TeVsmear        0.0001406     0.176     0.01018    
HighR9EBRho_13TeVsmear        6.031e-05     0.02175     0.002777    
HighR9EEPhi_13TeVsmear        0.0001399     6.057e-08     5.063e-08    
HighR9EERho_13TeVsmear        0.0001399     6.057e-08     5.063e-08    
LowR9EBPhi_13TeVsmear         0.0002108     0.1122     0.004846    
LowR9EBRho_13TeVsmear         3.488e-05     0.0107     0.001373    
LowR9EEPhi_13TeVsmear         0.0001399     6.057e-08     5.063e-08    
