# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_3p05_3p15
HighR9EBPhi_13TeVsmear        2.308e-05     0.003277     0.002126    
HighR9EBRho_13TeVsmear        7.431e-05     0.00807     0.001829    
HighR9EEPhi_13TeVsmear        0.0002492     0.04181     0.001614    
HighR9EERho_13TeVsmear        3.565e-05     0.02237     0.0007545    
LowR9EBPhi_13TeVsmear         0.0001458     0.001406     0.0005414    
LowR9EBRho_13TeVsmear         6.378e-05     0.009211     0.0006055    
LowR9EEPhi_13TeVsmear         1.662e-05     0.00163     0.0004227    
LowR9EERho_13TeVsmear         3.56e-05     0.002763     0.0002968    
MaterialForward_scale         0.0008045     0.003631     0.0008844    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_0p0_2p9
HighR9EB_13TeVscale           0.0003608     0.003517     0.0006226    
HighR9EE_13TeVscale           0.0003401     0.003799     0.0001462    
LowR9EB_13TeVscale            0.001     0.008474     0.003757    
LowR9EE_13TeVscale            6.084e-05     0.001067     0.0001603    
Gain6EB_13TeVscale            5.036e-06     0.000436     2.834e-05    
Gain1EB_13TeVscale            8.483e-06     6.411e-05     1.096e-05    
HighR9EBPhi_13TeVsmear        5.11e-05     0.006279     0.0005673    
HighR9EBRho_13TeVsmear        5.085e-05     0.005889     0.0007065    
HighR9EEPhi_13TeVsmear        3.771e-05     0.03176     0.0006706    
HighR9EERho_13TeVsmear        4.281e-06     0.00648     0.0003903    
LowR9EBPhi_13TeVsmear         3.398e-05     0.01287     0.0006591    
LowR9EBRho_13TeVsmear         1.778e-05     0.005923     0.0008542    
LowR9EEPhi_13TeVsmear         1.548e-05     0.005049     0.00101    
LowR9EERho_13TeVsmear         2.283e-05     0.001179     0.0001255    
MaterialForward_scale         0.0007798     0.004943     0.0003435    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_m1000p0_0p0
HighR9EB_13TeVscale           0.0002719     0.007663     0.001613    
HighR9EE_13TeVscale           0.0003335     0.007081     0.0002501    
LowR9EB_13TeVscale            0.0009915     0.009674     0.002582    
LowR9EE_13TeVscale            8.227e-05     0.00215     0.0004647    
Gain6EB_13TeVscale            2.271e-06     0.0002051     5.465e-05    
Gain1EB_13TeVscale            4.901e-06     0.0001033     5.464e-05    
HighR9EBPhi_13TeVsmear        4.557e-06     0.0008331     0.001067    
HighR9EBRho_13TeVsmear        3.889e-05     0.006026     0.001114    
HighR9EEPhi_13TeVsmear        0.0002505     0.0412     0.0004959    
HighR9EERho_13TeVsmear        3.086e-05     0.01174     0.000815    
LowR9EBPhi_13TeVsmear         5.969e-06     0.009291     0.0008183    
LowR9EBRho_13TeVsmear         1.557e-05     0.007579     0.0003759    
LowR9EEPhi_13TeVsmear         7.943e-06     0.006796     0.0004799    
LowR9EERho_13TeVsmear         1.946e-05     0.00324     0.0002849    
MaterialForward_scale         0.000832     0.006883     0.0004406    

diphotonCat=3
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0005146     0.008205     0.008654    
HighR9EE_13TeVscale           0.0004356     0.002684     0.009007    
LowR9EB_13TeVscale            0.0009967     0.001798     0.009376    
LowR9EE_13TeVscale            0.0001753     0.007098     0.005104    
Gain6EB_13TeVscale            2.354e-05     0.001739     0.004762    
Gain1EB_13TeVscale            6.781e-06     0.0001912     0.0005735    
HighR9EBPhi_13TeVsmear        0.00064     0.01294     0.0126    
HighR9EBRho_13TeVsmear        0.0001542     0.004745     0.01003    
HighR9EEPhi_13TeVsmear        9.744e-05     0.009086     0.01797    
HighR9EERho_13TeVsmear        0.0003166     0.01999     0.02074    
LowR9EBPhi_13TeVsmear         0.0001203     0.001308     0.0007673    
LowR9EBRho_13TeVsmear         0.0001901     0.0008592     0.001916    
LowR9EEPhi_13TeVsmear         8.837e-05     0.002508     0.01014    
LowR9EERho_13TeVsmear         4.495e-05     0.003844     0.0003369    
MaterialForward_scale         0.001457     0.01684     0.007101    


diphotonCat=4
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_3p05_3p15
HighR9EB_13TeVscale           0.001121     0.02016     0.006027    
HighR9EE_13TeVscale           1.699e-10     4.917e-08     1.362e-07    
LowR9EB_13TeVscale            0.0008022     0.01778     0.003649    
LowR9EE_13TeVscale            1.699e-10     4.917e-08     1.362e-07    
Gain6EB_13TeVscale            9.024e-05     0.01503     0.002331    
Gain1EB_13TeVscale            9.843e-05     0.0296     1.176e-07    
HighR9EBPhi_13TeVsmear        0.0004145     0.05102     0.002133    
HighR9EBRho_13TeVsmear        0.0002582     0.02795     0.004239    
HighR9EEPhi_13TeVsmear        1.699e-10     4.917e-08     1.362e-07    
HighR9EERho_13TeVsmear        1.699e-10     4.917e-08     1.362e-07    
