# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genJet2p5Pt0_m1000p0_30p0
LowR9EBRho_13TeVsmear         5.74e-05     0.004928     8.739e-05    
LowR9EEPhi_13TeVsmear         1.924e-05     0.01234     0.0001599    
LowR9EERho_13TeVsmear         1.897e-05     0.001105     1.591e-08    
MaterialForward_scale         0.000709     0.004644     0.001634    

diphotonCat=2
proc=InsideAcceptance_genJet2p5Pt0_200p0_13000p0
HighR9EB_13TeVscale           0.0004639     0.009846     0.001431    
HighR9EE_13TeVscale           0.0001589     0.01659     0.001195    
LowR9EB_13TeVscale            0.0002853     0.06139     0.01763    
LowR9EE_13TeVscale            0.0001489     0.006286     1.747e-07    
Gain6EB_13TeVscale            0.0002711     0.00891     0.001431    
Gain1EB_13TeVscale            0.0002126     0.008935     1.498e-07    
HighR9EBPhi_13TeVsmear        3.981e-05     0.02902     0.001099    
HighR9EBRho_13TeVsmear        0.0001268     0.0086     0.001431    
HighR9EEPhi_13TeVsmear        2.059e-06     0.1084     0.003407    
HighR9EERho_13TeVsmear        8.361e-05     0.007661     1.821e-07    
LowR9EBPhi_13TeVsmear         0.0006071     0.07754     1.737e-07    
LowR9EBRho_13TeVsmear         0.0003178     0.002404     0.001431    
LowR9EEPhi_13TeVsmear         0.0004424     0.06243     1.829e-07    
LowR9EERho_13TeVsmear         8.549e-05     0.001007     1.787e-07    
MaterialForward_scale         0.0004856     0.01409     0.001195    

diphotonCat=2
proc=InsideAcceptance_genJet2p5Pt0_30p0_45p0
HighR9EB_13TeVscale           0.0003724     0.002262     0.002035    
HighR9EE_13TeVscale           0.0002775     0.005437     0.0001198    
LowR9EB_13TeVscale            0.001007     0.004706     0.003925    
LowR9EE_13TeVscale            7.402e-05     0.0004176     0.0003974    
Gain6EB_13TeVscale            2.97e-06     0.0004473     5.683e-05    
Gain1EB_13TeVscale            2.162e-06     0.0003981     3.745e-07    
HighR9EBPhi_13TeVsmear        6.28e-05     0.005442     0.001316    
HighR9EBRho_13TeVsmear        4.12e-05     0.004284     0.000776    
HighR9EEPhi_13TeVsmear        3.749e-05     0.01414     0.0005649    
HighR9EERho_13TeVsmear        5.102e-05     0.004467     0.0001733    
LowR9EBPhi_13TeVsmear         5.898e-05     0.007034     0.001348    
LowR9EBRho_13TeVsmear         3.752e-05     0.002322     0.0003145    
LowR9EEPhi_13TeVsmear         9.908e-05     0.002182     0.001775    
LowR9EERho_13TeVsmear         5.154e-05     0.006259     0.0004399    
MaterialForward_scale         0.0008209     0.01006     0.0004517    

diphotonCat=2
proc=InsideAcceptance_genJet2p5Pt0_70p0_110p0
HighR9EB_13TeVscale           0.0002309     0.006003     0.002229    
HighR9EE_13TeVscale           0.00034     0.00914     0.00161    
LowR9EB_13TeVscale            0.0009886     0.008115     0.00174    
LowR9EE_13TeVscale            8.543e-05     0.001465     0.0001086    
Gain6EB_13TeVscale            1.378e-05     0.000421     1.164e-06    
Gain1EB_13TeVscale            4.703e-07     1.302e-07     3.645e-08    
HighR9EBPhi_13TeVsmear        2.593e-05     0.002502     0.001459    
HighR9EBRho_13TeVsmear        1.466e-05     0.001777     0.001677    
HighR9EEPhi_13TeVsmear        4.782e-06     0.04036     0.00108    
HighR9EERho_13TeVsmear        3.847e-05     0.006186     0.0004088    
LowR9EBPhi_13TeVsmear         0.0001142     0.007043     0.0001078    
LowR9EBRho_13TeVsmear         3.946e-05     0.003699     0.001189    
LowR9EEPhi_13TeVsmear         3.372e-06     0.01643     0.0002347    
LowR9EERho_13TeVsmear         6.353e-05     0.002274     8.523e-05    
MaterialForward_scale         0.000894     0.01288     0.001479    

diphotonCat=2
proc=InsideAcceptance_genJet2p5Pt0_45p0_70p0
HighR9EB_13TeVscale           0.0003591     0.004036     0.0005431    
HighR9EE_13TeVscale           0.0003638     0.001894     0.0001531    
LowR9EB_13TeVscale            0.0009337     0.00812     0.001718    
LowR9EE_13TeVscale            6.496e-05     0.0008581     7.69e-05    
Gain6EB_13TeVscale            2.443e-06     0.0003846     0.0001233    
Gain1EB_13TeVscale            1.077e-06     2.933e-05     1.126e-05    
HighR9EBPhi_13TeVsmear        2.64e-05     0.01032     0.00115    
HighR9EBRho_13TeVsmear        2.865e-05     0.004077     0.0002263    
HighR9EEPhi_13TeVsmear        3.577e-05     0.02709     0.0005012    
HighR9EERho_13TeVsmear        3.701e-05     0.009821     0.0002183    
LowR9EBPhi_13TeVsmear         2.755e-06     0.01325     0.0007631    
LowR9EBRho_13TeVsmear         1.18e-05     0.003818     0.0002491    
LowR9EEPhi_13TeVsmear         3.719e-06     0.004458     1.082e-05    
LowR9EERho_13TeVsmear         1.297e-05     0.003702     0.0001582    
MaterialForward_scale         0.0007614     0.0007926     0.000582    

diphotonCat=2
proc=InsideAcceptance_genJet2p5Pt0_110p0_200p0
HighR9EB_13TeVscale           0.0003022     0.01443     0.005786    
HighR9EE_13TeVscale           0.000413     0.004265     0.0003055    
LowR9EB_13TeVscale            0.0008131     0.006803     0.001142    
LowR9EE_13TeVscale            3.574e-05     0.001076     0.001779    
Gain6EB_13TeVscale            4.75e-06     0.004614     0.0002862    
Gain1EB_13TeVscale            3.404e-06     3.208e-05     4.219e-07    
HighR9EBPhi_13TeVsmear        0.0003878     0.0001173     0.004087    
HighR9EBRho_13TeVsmear        6.926e-05     0.002485     0.002117    
HighR9EEPhi_13TeVsmear        0.0002251     0.07216     0.0003024    
HighR9EERho_13TeVsmear        0.0002765     0.01499     0.0003057    
LowR9EBPhi_13TeVsmear         0.0002012     0.0303     0.003779    
LowR9EBRho_13TeVsmear         3.642e-05     0.001431     0.0007233    
LowR9EEPhi_13TeVsmear         5.599e-05     0.006085     4.105e-07    
LowR9EERho_13TeVsmear         2.065e-05     0.002123     0.001779    
MaterialForward_scale         0.0007732     0.008237     0.001591    

diphotonCat=2
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0005088     0.01484     0.01566    
HighR9EE_13TeVscale           0.0002942     0.02565     0.0179    
LowR9EB_13TeVscale            0.0005844     0.02561     0.0003109    
LowR9EE_13TeVscale            0.000235     0.01393     0.008778    
Gain6EB_13TeVscale            9.545e-06     0.0004845     0.0003185    
Gain1EB_13TeVscale            1.862e-10     1.244e-07     1.087e-07    
HighR9EBPhi_13TeVsmear        0.0006218     0.03568     0.001896    
HighR9EBRho_13TeVsmear        9.951e-05     0.02893     0.002446    
