# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_1p8_3p15
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_0p9_1p8
HighR9EB_13TeVscale           0.0005444     0.017     0.00681    
HighR9EE_13TeVscale           2.892e-10     2.683e-08     8.442e-08    
LowR9EB_13TeVscale            0.0007216     0.07453     0.04589    
LowR9EE_13TeVscale            2.892e-10     2.683e-08     8.442e-08    
Gain6EB_13TeVscale            0.0001082     0.01687     7.629e-08    
Gain1EB_13TeVscale            2.717e-05     0.00689     9.634e-08    
HighR9EBPhi_13TeVsmear        0.0001664     0.04934     0.008716    
HighR9EBRho_13TeVsmear        0.0005348     0.02705     0.003369    
HighR9EEPhi_13TeVsmear        2.892e-10     2.683e-08     8.442e-08    
HighR9EERho_13TeVsmear        2.892e-10     2.683e-08     8.442e-08    
LowR9EBPhi_13TeVsmear         0.001917     0.01592     0.001838    
LowR9EBRho_13TeVsmear         0.0002533     0.005143     0.0008454    
LowR9EEPhi_13TeVsmear         2.892e-10     2.683e-08     8.442e-08    
LowR9EERho_13TeVsmear         2.892e-10     2.683e-08     8.442e-08    
MaterialForward_scale         2.892e-10     2.683e-08     8.442e-08    

diphotonCat=3
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.002357     0.5476     0.1364    
HighR9EE_13TeVscale           8.705e-10     8.537e-08     7.779e-09    
LowR9EB_13TeVscale            0.0005542     0.09353     0.06974    
LowR9EE_13TeVscale            8.705e-10     8.537e-08     7.779e-09    
Gain6EB_13TeVscale            0.0005466     0.05738     1.556e-08    
Gain1EB_13TeVscale            8.705e-10     8.537e-08     7.779e-09    
HighR9EBPhi_13TeVsmear        0.002712     0.255     0.09275    
HighR9EBRho_13TeVsmear        0.001305     0.4696     0.07104    
HighR9EEPhi_13TeVsmear        8.705e-10     8.537e-08     7.779e-09    
HighR9EERho_13TeVsmear        8.705e-10     8.537e-08     7.779e-09    
LowR9EBPhi_13TeVsmear         0.0002857     0.04222     0.00271    
LowR9EBRho_13TeVsmear         0.0002314     0.03625     0.05239    
LowR9EEPhi_13TeVsmear         8.705e-10     8.537e-08     7.779e-09    
LowR9EERho_13TeVsmear         8.705e-10     8.537e-08     7.779e-09    
MaterialForward_scale         8.705e-10     8.537e-08     7.779e-09    


diphotonCat=4
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_1p8_3p15
HighR9EB_13TeVscale           0.001158     0.04721     0.003079    
HighR9EE_13TeVscale           4.904e-09     8.069e-07     9.228e-07    
LowR9EB_13TeVscale            0.000127     0.003992     0.002293    
LowR9EE_13TeVscale            4.904e-09     8.069e-07     9.228e-07    
Gain6EB_13TeVscale            1.351e-05     0.007204     7.816e-05    
